file_a,file_b,cochange_count
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/runtimes.md,pyproject.toml,19
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/runtimes.md,docs/modules/usage/how-to/cli-mode.md,19
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/runtimes.md,docs/modules/usage/how-to/headless-mode.md,19
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/runtimes.md,docs/modules/usage/installation.mdx,19
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/runtimes.md,frontend/package-lock.json,19
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/runtimes.md,frontend/package.json,19
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/runtimes.md,pyproject.toml,19
openhands/agenthub/codeact_agent/codeact_agent.py,tests/unit/test_codeact_agent.py,19
README.md,docs/modules/usage/runtimes.md,19
evaluation/gpqa/run_infer.py,evaluation/mint/run_infer.py,19
evaluation/EDA/run_infer.py,evaluation/miniwob/run_infer.py,19
evaluation/EDA/run_infer.py,evaluation/ml_bench/run_infer.py,19
evaluation/agent_bench/run_infer.py,evaluation/biocoder/run_infer.py,19
evaluation/agent_bench/run_infer.py,evaluation/gorilla/run_infer.py,19
evaluation/agent_bench/run_infer.py,evaluation/swe_bench/run_infer.py,19
evaluation/biocoder/run_infer.py,evaluation/miniwob/run_infer.py,19
evaluation/biocoder/run_infer.py,evaluation/webarena/run_infer.py,19
evaluation/bird/run_infer.py,evaluation/miniwob/run_infer.py,19
evaluation/gaia/run_infer.py,evaluation/gorilla/run_infer.py,19
evaluation/gaia/run_infer.py,evaluation/miniwob/run_infer.py,19
evaluation/gaia/run_infer.py,evaluation/ml_bench/run_infer.py,19
evaluation/gorilla/run_infer.py,evaluation/webarena/run_infer.py,19
evaluation/gpqa/run_infer.py,evaluation/logic_reasoning/run_infer.py,19
evaluation/gpqa/run_infer.py,evaluation/miniwob/run_infer.py,19
evaluation/humanevalfix/run_infer.py,evaluation/miniwob/run_infer.py,19
evaluation/logic_reasoning/run_infer.py,evaluation/miniwob/run_infer.py,19
evaluation/miniwob/run_infer.py,evaluation/ml_bench/run_infer.py,19
evaluation/swe_bench/run_infer.py,evaluation/webarena/run_infer.py,19
opendevin/core/config.py,opendevin/core/main.py,19
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,19
agenthub/monologue_agent/agent.py,agenthub/planner_agent/prompt.py,19
openhands/integrations/provider.py,openhands/integrations/service_types.py,18
openhands/agenthub/codeact_agent/codeact_agent.py,openhands/controller/agent_controller.py,18
openhands/agenthub/codeact_agent/codeact_agent.py,openhands/llm/llm.py,18
Development.md,docs/usage/how-to/cli-mode.mdx,18
Development.md,docs/usage/how-to/headless-mode.mdx,18
Development.md,docs/usage/llms/local-llms.mdx,18
containers/dev/compose.yml,docs/usage/how-to/cli-mode.mdx,18
containers/dev/compose.yml,docs/usage/how-to/headless-mode.mdx,18
containers/dev/compose.yml,docs/usage/llms/local-llms.mdx,18
docker-compose.yml,docs/usage/local-setup.mdx,18
docs/usage/how-to/cli-mode.mdx,frontend/package-lock.json,18
docs/usage/how-to/cli-mode.mdx,frontend/package.json,18
docs/usage/how-to/headless-mode.mdx,frontend/package-lock.json,18
docs/usage/how-to/headless-mode.mdx,frontend/package.json,18
docs/usage/how-to/headless-mode.mdx,pyproject.toml,18
docs/usage/llms/local-llms.mdx,docs/usage/local-setup.mdx,18
docs/usage/llms/local-llms.mdx,frontend/package-lock.json,18
docs/usage/llms/local-llms.mdx,frontend/package.json,18
docs/usage/llms/local-llms.mdx,pyproject.toml,18
docs/usage/local-setup.mdx,pyproject.toml,18
Development.md,README_CN.md,18
README_CN.md,containers/dev/compose.yml,18
README_CN.md,docs/usage/how-to/cli-mode.mdx,18
README_CN.md,docs/usage/how-to/headless-mode.mdx,18
README_CN.md,frontend/package-lock.json,18
README_CN.md,frontend/package.json,18
README_CN.md,pyproject.toml,18
openhands/integrations/gitlab/gitlab_service.py,openhands/integrations/provider.py,18
openhands/runtime/action_execution_server.py,openhands/runtime/base.py,18
config.template.toml,tests/unit/test_config.py,18
docs/modules/usage/installation.mdx,docs/modules/usage/runtimes.md,18
openhands/server/session/agent_session.py,openhands/server/session/manager.py,18
openhands/server/session/manager.py,openhands/server/session/session.py,18
evaluation/biocoder/run_infer.py,evaluation/gorilla/run_infer.py,18
evaluation/gorilla/run_infer.py,evaluation/mint/run_infer.py,18
evaluation/gorilla/run_infer.py,evaluation/ml_bench/run_infer.py,18
evaluation/gorilla/run_infer.py,evaluation/swe_bench/run_infer.py,18
evaluation/miniwob/run_infer.py,evaluation/mint/run_infer.py,18
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_edits/prompt_001.log,18
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,18
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,18
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,18
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,18
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,18
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_003.log,18
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_003.log,18
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,18
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,18
opendevin/config.py,opendevin/schema/config.py,18
frontend/src/api/open-hands.types.ts,frontend/src/i18n/declaration.ts,17
frontend/src/api/open-hands.types.ts,frontend/src/i18n/translation.json,17
openhands/core/setup.py,openhands/server/session/agent_session.py,17
Development.md,docs/usage/local-setup.mdx,17
containers/dev/compose.yml,docs/usage/local-setup.mdx,17
docs/usage/local-setup.mdx,frontend/package-lock.json,17
docs/usage/local-setup.mdx,frontend/package.json,17
README_CN.md,README_JA.md,17
README_CN.md,docs/usage/local-setup.mdx,17
frontend/src/i18n/declaration.ts,frontend/src/mocks/handlers.ts,17
openhands/runtime/base.py,openhands/server/session/session.py,17
openhands/runtime/impl/remote/remote_runtime.py,openhands/server/session/agent_session.py,17
docker-compose.yml,docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/runtimes.md,17
docker-compose.yml,docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/runtimes.md,17
docs/modules/usage/how-to/cli-mode.md,docs/modules/usage/runtimes.md,17
docs/modules/usage/how-to/headless-mode.md,docs/modules/usage/runtimes.md,17
evaluation/swe_bench/run_infer.py,evaluation/utils/shared.py,17
evaluation/gorilla/run_infer.py,evaluation/logic_reasoning/run_infer.py,17
evaluation/gorilla/run_infer.py,evaluation/miniwob/run_infer.py,17
opendevin/core/main.py,opendevin/server/session/agent.py,17
tests/integration/mock/CodeActAgent/test_ipython/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,17
tests/integration/mock/CodeActAgent/test_ipython/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,17
tests/integration/mock/CodeActAgent/test_ipython/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,17
tests/integration/mock/CodeActAgent/test_ipython/prompt_002.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,17
tests/integration/mock/CodeActAgent/test_ipython/prompt_002.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,17
tests/integration/mock/CodeActAgent/test_ipython/prompt_002.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,17
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,17
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,17
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,17
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,17
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,17
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,17
agenthub/monologue_agent/utils/prompts.py,agenthub/planner_agent/prompt.py,17
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,17
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,17
tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,17
openhands/server/routes/manage_conversations.py,openhands/storage/data_models/conversation_metadata.py,16
config.template.toml,openhands/llm/llm.py,16
README.md,README_JA.md,16
openhands/server/conversation_manager/standalone_conversation_manager.py,openhands/server/session/session.py,16
openhands/integrations/github/github_service.py,openhands/integrations/provider.py,16
frontend/src/api/open-hands.ts,openhands/server/routes/manage_conversations.py,16
frontend/src/hooks/query/use-settings.ts,frontend/src/i18n/translation.json,16
frontend/src/i18n/translation.json,frontend/src/mocks/handlers.ts,16
openhands/cli/main.py,tests/unit/test_cli.py,16
openhands/runtime/base.py,openhands/runtime/impl/action_execution/action_execution_client.py,16
openhands/runtime/base.py,openhands/server/routes/manage_conversations.py,16
openhands/agenthub/codeact_agent/codeact_agent.py,openhands/agenthub/codeact_agent/function_calling.py,16
Development.md,docs/modules/usage/runtimes.md,16
docs/modules/usage/runtimes.md,frontend/package-lock.json,16
docs/modules/usage/runtimes.md,frontend/package.json,16
docs/modules/usage/runtimes.md,pyproject.toml,16
opendevin/controller/agent_controller.py,opendevin/core/config.py,16
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_ipython/prompt_001.log,16
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_ipython/prompt_002.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,16
agenthub/monologue_agent/agent.py,agenthub/planner_agent/agent.py,16
agenthub/monologue_agent/agent.py,opendevin/controller/agent_controller.py,16
agenthub/codeact_agent/codeact_agent.py,agenthub/codeact_agent/prompt.py,16
tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActAgent/test_edits/response_002.log,16
tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,tests/integration/mock/CodeActAgent/test_edits/response_002.log,16
frontend/src/App.tsx,frontend/src/components/ChatInterface.tsx,16
openhands/app_server/app_conversation/live_status_app_conversation_service.py,tests/unit/app_server/test_live_status_app_conversation_service.py,15
frontend/src/services/actions.ts,frontend/src/services/observations.ts,15
frontend/__tests__/components/features/home/repo-connector.test.tsx,frontend/__tests__/components/features/home/task-card.test.tsx,15
openhands/cli/main.py,openhands/cli/tui.py,15
openhands/controller/agent_controller.py,openhands/llm/llm.py,15
frontend/src/services/actions.ts,frontend/src/store.ts,15
README_JA.md,docs/usage/llms/local-llms.mdx,15
openhands/agenthub/codeact_agent/codeact_agent.py,openhands/core/config/agent_config.py,15
openhands/controller/agent_controller.py,openhands/runtime/base.py,15
openhands/server/conversation_manager/conversation_manager.py,openhands/server/conversation_manager/standalone_conversation_manager.py,15
openhands/server/listen_socket.py,openhands/server/routes/manage_conversations.py,15
openhands/runtime/utils/runtime_build.py,tests/unit/test_runtime_build.py,15
frontend/src/api/open-hands.ts,frontend/src/i18n/translation.json,15
openhands/server/routes/manage_conversations.py,openhands/server/routes/settings.py,15
containers/dev/compose.yml,docs/modules/usage/runtimes.md,15
frontend/src/components/modals/settings/SettingsForm.test.tsx,frontend/src/components/modals/settings/SettingsModal.test.tsx,15
frontend/src/components/modals/settings/SettingsModal.test.tsx,frontend/src/components/modals/settings/SettingsModal.tsx,15
agenthub/codeact_agent/codeact_agent.py,agenthub/planner_agent/agent.py,15
opendevin/controller/agent_controller.py,opendevin/controller/state/state.py,15
opendevin/core/config.py,tests/unit/test_config.py,15
opendevin/runtime/runtime.py,opendevin/runtime/server/runtime.py,15
tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActAgent/test_edits/prompt_004.log,15
tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,tests/integration/mock/CodeActAgent/test_edits/prompt_004.log,15
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,15
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,15
agenthub/codeact_agent/codeact_agent.py,agenthub/monologue_agent/agent.py,15
agenthub/micro/agent.py,agenthub/monologue_agent/agent.py,15
opendevin/controller/agent_controller.py,opendevin/server/listen.py,15
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,15
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,15
tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActAgent/test_edits/response_001.log,15
tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActAgent/test_edits/response_003.log,15
tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,tests/integration/mock/CodeActAgent/test_edits/response_001.log,15
tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,tests/integration/mock/CodeActAgent/test_edits/response_003.log,15
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActAgent/test_edits/response_002.log,15
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActAgent/test_edits/response_003.log,15
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActAgent/test_edits/response_003.log,15
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,15
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,15
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,15
openhands/core/main.py,openhands/server/session/session.py,14
tests/runtime/conftest.py,tests/runtime/test_browsing.py,14
config.template.toml,openhands/core/config/llm_config.py,14
docs/usage/how-to/cli-mode.mdx,openhands/runtime/impl/kubernetes/README.md,14
docs/usage/how-to/headless-mode.mdx,openhands/runtime/impl/kubernetes/README.md,14
